Province_State,Old_Date,Confirmed,Deaths,Month,Day,Year,Date
California,07-18-2022,10494109,92849,07,18,2022,2022-07-18
Colorado,07-18-2022,1584791,13036,07,18,2022,2022-07-18
Connecticut,07-18-2022,843286,11085,07,18,2022,2022-07-18
Delaware,07-18-2022,290110,3008,07,18,2022,2022-07-18
Diamond Princess,07-18-2022,49,0,07,18,2022,2022-07-18
District of Columbia,07-18-2022,159729,1355,07,18,2022,2022-07-18
Florida,07-18-2022,6683581,76823,07,18,2022,2022-07-18
Georgia,07-18-2022,2694160,38821,07,18,2022,2022-07-18
Grand Princess,07-18-2022,103,3,07,18,2022,2022-07-18
Guam,07-18-2022,53865,376,07,18,2022,2022-07-18
Hawaii,07-18-2022,317540,1535,07,18,2022,2022-07-18
Idaho,07-18-2022,472621,5005,07,18,2022,2022-07-18
Illinois,07-18-2022,3507262,38755,07,18,2022,2022-07-18
Indiana,07-18-2022,1802751,24000,07,18,2022,2022-07-18
Iowa,07-18-2022,805363,9718,07,18,2022,2022-07-18
Kansas,07-18-2022,819913,8957,07,18,2022,2022-07-18
Kentucky,07-18-2022,1432660,16293,07,18,2022,2022-07-18
Louisiana,07-18-2022,1350727,17482,07,18,2022,2022-07-18
Maine,07-18-2022,273123,2464,07,18,2022,2022-07-18
Maryland,07-18-2022,1158585,14882,07,18,2022,2022-07-18
Massachusetts,07-18-2022,1944319,21068,07,18,2022,2022-07-18
Michigan,07-18-2022,2636214,37142,07,18,2022,2022-07-18
Minnesota,07-18-2022,1571008,13205,07,18,2022,2022-07-18
Mississippi,07-18-2022,859352,12573,07,18,2022,2022-07-18
Missouri,07-18-2022,1546161,21019,07,18,2022,2022-07-18
Montana,07-18-2022,292026,3455,07,18,2022,2022-07-18
Nebraska,07-18-2022,508139,4363,07,18,2022,2022-07-18
Nevada,07-18-2022,789815,11141,07,18,2022,2022-07-18
New Hampshire,07-18-2022,335855,2610,07,18,2022,2022-07-18
New Jersey,07-18-2022,2548015,34163,07,18,2022,2022-07-18
New Mexico,07-18-2022,579993,8079,07,18,2022,2022-07-18
New York,07-18-2022,5735705,69957,07,18,2022,2022-07-18
North Carolina,07-18-2022,2919068,25395,07,18,2022,2022-07-18
North Dakota,07-18-2022,254439,2299,07,18,2022,2022-07-18
Northern Mariana Islands,07-18-2022,12398,35,07,18,2022,2022-07-18
Ohio,07-18-2022,2891756,39204,07,18,2022,2022-07-18
Oklahoma,07-18-2022,1100631,16189,07,18,2022,2022-07-18
Oregon,07-18-2022,836352,7944,07,18,2022,2022-07-18
Pennsylvania,07-18-2022,3038076,45949,07,18,2022,2022-07-18
Puerto Rico,07-18-2022,820091,4684,07,18,2022,2022-07-18
Rhode Island,07-18-2022,407309,3623,07,18,2022,2022-07-18
South Carolina,07-18-2022,1573585,18055,07,18,2022,2022-07-18
South Dakota,07-18-2022,247274,2945,07,18,2022,2022-07-18
Tennessee,07-18-2022,2171274,26864,07,18,2022,2022-07-18
Texas,07-18-2022,7382122,88765,07,18,2022,2022-07-18
Utah,07-18-2022,997556,4869,07,18,2022,2022-07-18
Vermont,07-18-2022,136695,688,07,18,2022,2022-07-18
Virgin Islands,07-18-2022,21361,120,07,18,2022,2022-07-18
Virginia,07-18-2022,1919590,20812,07,18,2022,2022-07-18
Washington,07-18-2022,1709178,13464,07,18,2022,2022-07-18
West Virginia,07-18-2022,544911,7102,07,18,2022,2022-07-18
Wisconsin,07-18-2022,1754646,14859,07,18,2022,2022-07-18
Wyoming,07-18-2022,167386,1845,07,18,2022,2022-07-18
Alabama,09-01-2022,1494300,20160,09,01,2022,2022-09-01
Alaska,09-01-2022,294498,1338,09,01,2022,2022-09-01
American Samoa,09-01-2022,8168,34,09,01,2022,2022-09-01
Arizona,09-01-2022,2254374,31114,09,01,2022,2022-09-01
Arkansas,09-01-2022,933962,11923,09,01,2022,2022-09-01
California,09-01-2022,11116629,94815,09,01,2022,2022-09-01
Colorado,09-01-2022,1633767,13170,09,01,2022,2022-09-01
Connecticut,09-01-2022,875574,11269,09,01,2022,2022-09-01
Delaware,09-01-2022,302986,3042,09,01,2022,2022-09-01
Diamond Princess,09-01-2022,49,0,09,01,2022,2022-09-01
District of Columbia,09-01-2022,166275,1382,09,01,2022,2022-09-01
Florida,09-01-2022,7042096,79955,09,01,2022,2022-09-01
Georgia,09-01-2022,2870629,39772,09,01,2022,2022-09-01
Grand Princess,09-01-2022,103,3,09,01,2022,2022-09-01
Guam,09-01-2022,57981,390,09,01,2022,2022-09-01
Hawaii,09-01-2022,339514,1644,09,01,2022,2022-09-01
Idaho,09-01-2022,489400,5115,09,01,2022,2022-09-01
Illinois,09-01-2022,3692133,39351,09,01,2022,2022-09-01
Indiana,09-01-2022,1895799,24454,09,01,2022,2022-09-01
Iowa,09-01-2022,843034,9940,09,01,2022,2022-09-01
